jid,formula,band,rank,d_near,d_intra,M_single,M_manifold,Tc_single,Tc_manifold,treatment,M_applied,Tc
JVASP-31377,NbBr2O,45,2,3.2931127559532314e-05,3.2931127559532314e-05,1.2202835927003999,0.5366423610582466,0.003485043293327977,81.48862853432938,either,0.5366423610582466,0.003485043293327977
JVASP-34485,ZrCoF6,41,2,0.0010809286786448435,0.0010809286786448435,0.7252976717427241,0.21483935357795247,0.6030348379447534,80.00871146645204,either,0.21483935357795247,0.6030348379447534
JVASP-34485,ZrCoF6,42,2,0.0010809286786448435,0.0010809286786448435,0.7256507784104907,0.21483935357795247,0.43200970301802555,80.00871146645204,either,0.21483935357795247,0.43200970301802555
JVASP-34485,ZrCoF6,44,2,0.0025544202459251153,0.0025544202459251153,0.3699918393445883,0.2895383329263034,1.2444334403872495,220.01049241695242,either,0.2895383329263034,1.2444334403872495
JVASP-34485,ZrCoF6,45,2,0.0025544202459251153,0.0025544202459251153,0.36856957382066236,0.2895383329263034,1.5562014232697479,220.01049241695242,either,0.2895383329263034,1.5562014232697479
JVASP-34818,NiPb2N6O12,134,2,0.0017161972216985788,0.0017161972216985788,0.35283176975858527,0.45233844461874784,1.2947060027537067,2719.472909856592,either,0.35283176975858527,1.2947060027537067
JVASP-34818,NiPb2N6O12,135,2,0.0017161972216985788,0.0017161972216985788,0.35260927905514594,0.45233844461874784,1.293889579534514,2719.472909856592,either,0.35260927905514594,1.293889579534514
JVASP-35289,TbInPt4,70,2,0.0007292680269337382,0.0007292680269337382,0.8305551961771451,0.10743626341789142,0.567739074698509,11.80763973395672,either,0.10743626341789142,0.567739074698509
JVASP-35289,TbInPt4,71,2,0.0007292680269337382,0.0007292680269337382,0.8367869135180508,0.10743626341789142,0.5610580216667487,11.80763973395672,either,0.10743626341789142,0.5610580216667487
JVASP-35414,ZnPd5Se,0,2,5.061356606539391e-05,5.061356606539391e-05,0.38495901349958717,0.05111339236976019,0.04165985116180147,715.565372926077,either,0.05111339236976019,0.04165985116180147
JVASP-35414,ZnPd5Se,1,2,5.061356606539391e-05,5.061356606539391e-05,0.3840778843866746,0.05111339236976019,0.04156449631515283,715.565372926077,either,0.05111339236976019,0.04156449631515283
JVASP-35528,CdAg2I4,8,2,0.0002965921055340104,0.0002965921055340104,2.846633292860905,1.6356934874859683,0.013466551338538075,6.561813720931148,either,1.6356934874859683,0.013466551338538075
