jid,formula,spg,dim,band,W_band,M_trg,d_iso,nphi,gap_mean,unif_gap
JVASP-60529,Li2UBr6,162,2,54,0.11050664764908236,1.481704378085096,0.05224612334740408,3.2207222297076905,0.06593896242759965,0.005451960209661765
JVASP-60543,GaAgP2Se6,149,2,16,0.3000852422594935,4.367828341180553,1.013915516491366,10.7281907688299,0.009410081046623935,0.002094484751024782
JVASP-60543,GaAgP2Se6,149,2,17,0.2601162489532687,4.359075408109173,1.013915516491366,10.811648268697619,0.009410081046623935,0.002094484751024782
JVASP-6055,FeCl2,164,2,20,0.18433841744239343,1.8319128748390487,0.6944154702453229,5.126538635742997,0.16214686134289102,0.02786080235298126
JVASP-6055,FeCl2,164,2,21,0.3387580941263013,1.7974887133338133,0.6944154702453229,5.535369319375436,0.16214686134289102,0.02786080235298126
JVASP-60558,YBr3,12,2,16,0.0929481062964328,4.221437417105413,0.0512581728596011,46.618607079651724,0.0063304531955958344,0.0014068338978379953
JVASP-60558,YBr3,12,2,17,0.049588213650723745,4.193919883071043,0.0512581728596011,46.529259706122446,0.0063304531955958344,0.0014068338978379953
JVASP-60578,CrP2S7,5,2,4,0.14494034667682598,0.3877837299547652,0.15363427766679827,13.233533996816547,0.03362608504850528,0.23967443550595616
JVASP-60578,CrP2S7,5,2,5,0.17543528081650983,0.3836263990403802,0.15363427766679827,13.154777954008308,0.03362608504850528,0.23967443550595616
JVASP-60578,CrP2S7,5,2,54,0.2946867483439136,0.7576052205399106,0.0905241953069179,14.001953383296089,0.03922305925622008,0.017725688854147156
JVASP-60578,CrP2S7,5,2,55,0.19863821088437458,0.756534283551247,0.0905241953069179,13.517574476454953,0.03922305925622008,0.017725688854147156
JVASP-6079,InSe,187,2,4,0.3721441206705194,1.888200677304263,0.3783907413011729,17.173287609563367,0.016191348344605453,0.00018181508844084205
JVASP-6079,InSe,187,2,5,0.3741980779271312,1.8912211766260758,0.3783907413011729,16.992814624013597,0.016191348344605453,0.00018181508844084205
JVASP-6088,CrBr3,162,2,52,0.056171618631490894,1.3368212806154718,0.060815262019843885,16.468185982978714,0.12527439347803979,0.4361234847131103
JVASP-6088,CrBr3,162,2,53,0.1456953942580217,0.9598697860415681,0.060815262019843885,17.313984226048728,0.13435238901028235,0.2622381313862875
JVASP-6088,CrBr3,162,2,68,0.08928264072062952,1.1612419516413328,0.5754250186000998,2.27089349834062,0.08346292388840074,0.023873025185945924
JVASP-6088,CrBr3,162,2,69,0.13720611717741193,1.1611356524575387,0.5754250186000998,2.2831253035910546,0.08346292388840074,0.023873025185945924
JVASP-6094,BiI3,162,2,24,0.18135479467045634,5.906160537124707,0.06300248459629731,53.44415819101127,0.00018857719747912726,0.021896969413955615
JVASP-6094,BiI3,162,2,25,0.1811530096135634,5.895647906855265,0.06300248459629731,53.44080685384985,0.00018857719747912726,0.021896969413955615
JVASP-6094,BiI3,162,2,26,0.29460812932476,4.397014813827941,0.15466730566159015,51.438442282413355,0.00020097197794500477,0.010460917393855369
JVASP-6094,BiI3,162,2,27,0.29464792203552914,4.400409099865383,0.15466730566159015,51.43932640479389,0.00020097197794500477,0.010460917393855369
JVASP-6094,BiI3,162,2,28,0.17584810048434552,3.1396689571216143,0.07563402215801318,44.980740945832146,0.00027936821633589126,0.05738324330299465
JVASP-6094,BiI3,162,2,29,0.1756198890269003,3.1468682839624913,0.07563402215801318,44.98311677698029,0.00027936821633589126,0.05738324330299465
JVASP-6106,BI3,189,2,1,0.09082547154562803,0.0011147435611900598,0.7305726596203321,8.641271292619198,0.006882409948134978,0.571187684724527
JVASP-6106,BI3,189,2,6,0.21210394545405187,2.204721651474154,2.0026598435209664,7.321407227525813,0.00048397985712761546,0.00986447228643471
JVASP-6106,BI3,189,2,7,0.2115583516886641,2.2047560465651657,2.0026598435209664,7.317074518336093,0.00048397985712761546,0.00986447228643471
JVASP-6106,BI3,189,2,8,0.15878197084563972,3.623595760366398,0.26020295862302056,16.03657872629296,0.005635499719285537,0.0009349499427797372
JVASP-6106,BI3,189,2,9,0.15911083314976082,3.6204719242028194,0.26020295862302056,15.99517544134596,0.005635499719285537,0.0009349499427797372
JVASP-6106,BI3,189,2,10,0.16438080482592454,3.4997988496263526,0.26020295862302056,13.320377422635062,0.005184402504735246,0.0011153222159738362
JVASP-6106,BI3,189,2,11,0.16593223251532585,3.513273455680971,0.26020295862302056,13.31215308313196,0.005184402504735246,0.0011153222159738362
JVASP-6106,BI3,189,2,12,0.1506465041573053,3.1106115463097876,0.6854421920287077,10.00313260608497,0.0013525933910694442,0.006240658155848571
JVASP-6106,BI3,189,2,13,0.1505690894730849,3.1094900541693407,0.6854421920287077,10.015081162063243,0.0013525933910694442,0.006240658155848571
JVASP-6106,BI3,189,2,14,0.1817485909763148,4.041084945171323,0.055842820621117006,13.483183938248454,0.009342029326931164,0.00018825017171745034
JVASP-6106,BI3,189,2,15,0.19197820542955313,4.214958811303616,0.055842820621117006,13.691777639769867,0.009342029326931164,0.00018825017171745034
JVASP-6106,BI3,189,2,22,0.3305338337340977,4.0477248858596875,0.3017737201541868,9.416101615994243,0.017682486214721602,0.000130853523580228
JVASP-6106,BI3,189,2,23,0.3006569900324205,3.9724784391731705,0.3017737201541868,9.243444048696974,0.017682486214721602,0.000130853523580228
JVASP-6106,BI3,189,2,24,0.2699613545660786,1.327204506073688,0.8337231195835295,4.047369587980496,0.00046262675719738704,0.109990068481111
JVASP-6106,BI3,189,2,25,0.26994762742407463,1.327450789922343,0.8337231195835295,4.0464572282535665,0.00046262675719738704,0.109990068481111
JVASP-6109,MoBr3,25,2,10,0.22336044304464053,0.10502799043473957,0.06595630227162275,3.686077361932078,0.01691487960259764,0.1545590927223609
JVASP-6109,MoBr3,25,2,11,0.24113237186066172,0.12044078682172181,0.06595630227162275,3.8898704260520938,0.01691487960259764,0.1545590927223609
JVASP-6115,AlI3,2,2,1,0.08241072003012206,0.8385978011411126,0.30469890332039284,5.115747822884926,0.00208547674315082,0.10325746902571786
JVASP-6115,AlI3,2,2,2,0.1239274590011803,2.1995489413067264,0.30469890332039284,3.8633217520050303,0.0015092886601707244,0.030288194259484313
JVASP-6115,AlI3,2,2,3,0.12295996922640029,2.199417314134352,0.30469890332039284,3.867915386126463,0.0015092886601707244,0.030288194259484313
JVASP-6115,AlI3,2,2,48,0.09835836480701343,4.51203572195732,0.27571810444357503,17.988911061813575,0.0008773447609719013,0.020517518788180374
JVASP-6115,AlI3,2,2,49,0.0988688861475866,4.511881675715809,0.27571810444357503,18.008141572646565,0.0008773447609719013,0.020517518788180374
JVASP-6115,AlI3,2,2,50,0.3031685871052313,2.0946379942424453,0.20938861011141474,20.398702954857086,0.0010257186826958106,0.05418069517467058
JVASP-6115,AlI3,2,2,51,0.3021050360586358,2.0945113360939045,0.20938861011141474,20.41071131308502,0.0010257186826958106,0.05418069517467058
JVASP-6118,TiI3,25,2,1,0.3675414899535454,0.8121733273656047,0.0700334900407995,8.998793219697763,0.0018213450251076168,0.15478437649306453
JVASP-6307,MgPSe3,147,2,1,0.1774764805642306,6.0835674129290656,0.8883350856757382,15.168643444250584,0.0005479132719087599,0.013804944201934684
JVASP-6307,MgPSe3,147,2,2,0.1986804028902398,2.5307101851073925,0.8883350856757382,19.1837731287739,0.00021092311079968118,0.018753260942245473
JVASP-6307,MgPSe3,147,2,3,0.19895802845096,2.53056962334348,0.8883350856757382,19.181442414918074,0.00021092311079968118,0.018753260942245473
JVASP-6307,MgPSe3,147,2,14,0.3646358836879724,4.928413137487613,1.3661314951367043,25.070829512535482,0.00018684494711081355,0.014173552984188093
JVASP-6307,MgPSe3,147,2,15,0.3651065417658721,4.928694485908741,1.3661314951367043,25.065594289386848,0.00018684494711081355,0.014173552984188093
JVASP-6313,AlSiTe3,162,2,14,0.2630030751426631,6.0271972921504915,0.4107520187445264,17.960522518152978,0.0017816352350642206,0.020547936632811396
JVASP-6313,AlSiTe3,162,2,15,0.2601214557882887,6.027581878645914,0.4107520187445264,17.954084305593167,0.0017816352350642206,0.020547936632811396
JVASP-6319,CrSiTe3,162,2,14,0.09825166704000132,0.2785790461871265,1.370290710305806,12.685009610180833,0.054975872729284433,0.5429447959363446
JVASP-6319,CrSiTe3,162,2,15,0.11564731968215902,0.27474027191912775,1.370290710305806,12.581446776173417,0.054975872729284433,0.5429447959363446
JVASP-6352,ScAgP2Se6,149,2,1,0.22623566086762992,6.248390114210973,0.762491709034542,12.89217009747582,0.013108539398496868,0.003825732091166027
JVASP-6352,ScAgP2Se6,149,2,2,0.14553659306818645,5.806391305074802,0.762491709034542,18.035578562803586,0.00045059415391248916,0.0017407603816896983
JVASP-6352,ScAgP2Se6,149,2,3,0.1457629658180899,5.8064537555123525,0.762491709034542,18.034732056727186,0.00045059415391248916,0.0017407603816896983
JVASP-6352,ScAgP2Se6,149,2,14,0.29662739831190343,3.4892218895726943,1.3575457436636427,18.76442333869052,0.0017368188445519971,0.004780295755967113
JVASP-6352,ScAgP2Se6,149,2,15,0.30286137738282015,3.4893911146397874,1.3575457436636427,18.7517501919074,0.0017368188445519971,0.004780295755967113
JVASP-6370,ScAgP2S6,149,2,2,0.3139056941458236,5.981007666367434,1.14089638220433,14.409364146635284,0.001933913724290266,0.0006717274944300711
JVASP-6370,ScAgP2S6,149,2,3,0.32452574670008083,5.981352541747052,1.14089638220433,14.40089794921011,0.001933913724290266,0.0006717274944300711
JVASP-6382,Nb3TeCl7,156,2,1,0.07461535439389877,4.634283684138785,4.282694033066658,2.8567713908027903,0.0049270000105932805,0.014991441096446472
JVASP-6382,Nb3TeCl7,156,2,50,0.10849985459106648,3.171854539492477,0.3205532337959207,29.449955726409776,0.014847656537159044,0.020627079755574824
JVASP-6382,Nb3TeCl7,156,2,51,0.13780864082457578,3.1797285153522674,0.3205532337959207,29.861729618921892,0.014847656537159044,0.020627079755574824
JVASP-6382,Nb3TeCl7,156,2,56,0.2090527136782554,0.8919622385169281,0.38483230566287663,25.605358185516124,0.017820571900526428,0.023572565477373603
JVASP-6382,Nb3TeCl7,156,2,57,0.20901606275585083,0.8961504645300677,0.38483230566287663,25.664677830734224,0.017820571900526428,0.023572565477373603
JVASP-6394,TaI2Cl2,47,2,1,0.11147311249571956,2.738709362213017,0.10502919219489115,4.872033565982669,0.0002498984664660653,0.00990549726113425
JVASP-6394,TaI2Cl2,47,2,2,0.010394362948332514,0.08861908466973784,0.10502919219489115,4.661626610573046,0.001620784099379482,0.11933083745174874
JVASP-6394,TaI2Cl2,47,2,3,0.01066496752996926,0.088371399384617,0.10502919219489115,4.6556968302293615,0.001620784099379482,0.11933083745174874
JVASP-6394,TaI2Cl2,47,2,4,0.15624195121737472,1.1270130207867173,0.09382194978191905,3.456372301171809,0.0003067578204907528,0.006198605807447407
JVASP-6394,TaI2Cl2,47,2,5,0.15541437630997734,1.126920052462561,0.09382194978191905,3.457932962407265,0.0003067578204907528,0.006198605807447407
JVASP-6394,TaI2Cl2,47,2,6,0.034842907565487025,0.14153310821402687,0.09382194978191905,4.216476431201983,0.0010912610972116155,0.22792150584715795
JVASP-6394,TaI2Cl2,47,2,7,0.03524227659216095,0.14137164622874243,0.09382194978191905,4.2130387208381395,0.0010912610972116155,0.22792150584715795
JVASP-6394,TaI2Cl2,47,2,56,0.15682954178688924,1.9786775300635546,0.4569734551645368,7.422792285253433,0.0004068294175980397,0.003439529173488221
JVASP-6394,TaI2Cl2,47,2,57,0.15847208813721547,1.9786933180179558,0.4569734551645368,7.432803161692495,0.0004068294175980397,0.003439529173488221
JVASP-6394,TaI2Cl2,47,2,58,0.11885566819977411,1.9127608597060535,0.22470705868742602,7.770157319836082,0.00010268236533542141,0.019759079966235566
JVASP-6394,TaI2Cl2,47,2,59,0.11898417613647005,1.9127226833764048,0.22470705868742602,7.770956996820986,0.00010268236533542141,0.019759079966235566
JVASP-6397,CrI2,12,2,38,0.3433261096798135,3.3206136079503064,0.16280396756571625,8.435814228293596,0.020091317308646214,0.005343820824404592
JVASP-6397,CrI2,12,2,39,0.34921770736903524,3.294486955544447,0.16280396756571625,8.90760315541957,0.020091317308646214,0.005343820824404592
JVASP-6418,AlBr3,2,2,1,0.05411469491308907,0.0019018225128949568,0.34887896091936454,3.8642447086631035,0.004952444420630562,0.44670001941638915
JVASP-6418,AlBr3,2,2,2,0.045164175602483425,0.0028503953778948724,0.34887896091936454,3.285662767193834,0.002938620335569666,0.37957178603308145
JVASP-6418,AlBr3,2,2,3,0.04726347531337893,0.0028165259328462424,0.34887896091936454,3.2888029655789435,0.002938620335569666,0.37957178603308145
JVASP-6418,AlBr3,2,2,16,0.14513148524522457,0.09991506284848536,0.23584451755766977,12.229533007757517,0.0005593953999648549,0.2172412893753179
JVASP-6418,AlBr3,2,2,17,0.14505326925763917,0.09993352660670607,0.23584451755766977,12.232596150366936,0.0005593953999648549,0.2172412893753179
JVASP-6418,AlBr3,2,2,52,0.3448346689285434,0.3667953122437248,0.3273698830313073,10.459570663060415,0.0008083024518427775,0.010351225034760138
JVASP-6418,AlBr3,2,2,53,0.3417668217766451,0.3666425775270171,0.3273698830313073,10.453727717866457,0.0008083024518427775,0.010351225034760138
JVASP-6448,S5N6,5,2,1,0.020839480866808202,1.1637394111957504,0.8663617727898245,14.7585037387342,0.0045639143992511275,0.011701773669853139
JVASP-6448,S5N6,5,2,2,0.21022843793120494,5.164501340230384,0.4835654983931992,18.94086900319783,0.0011122551887497035,0.02036123124045574
JVASP-6448,S5N6,5,2,3,0.20993413325219912,5.156406147194056,0.4835654983931992,18.54295967330915,0.0011122551887497035,0.02036123124045574
JVASP-6448,S5N6,5,2,4,0.44360208827007774,0.8821461734476321,0.4835654983931992,32.747098217023435,0.0028492151388436683,0.025259896929034204
JVASP-6448,S5N6,5,2,5,0.443344830353924,0.8822230662254015,0.4835654983931992,32.78604773505578,0.0028492151388436683,0.025259896929034204
JVASP-6448,S5N6,5,2,6,0.21234047035198422,1.8710113341674894,0.08478735632517598,18.125032447345987,0.010378654267239168,0.003831851007747566
JVASP-6448,S5N6,5,2,7,0.23529136998307543,1.891090584883914,0.08478735632517598,18.171457631408376,0.010378654267239168,0.003831851007747566
JVASP-6448,S5N6,5,2,12,0.07268846592114109,1.0062004278214949,0.05322862236226378,27.508678445629418,0.003509496428149883,0.028407837940713335
JVASP-6448,S5N6,5,2,13,0.07472436159955187,1.0144244442564774,0.05322862236226378,27.948360317232925,0.003509496428149883,0.028407837940713335
JVASP-6448,S5N6,5,2,14,0.11604933398150052,0.7349715905484768,0.293500166186627,26.34656556668566,0.0015539104604048758,0.014368611633889503
JVASP-6448,S5N6,5,2,15,0.11626858479250579,0.7350802282206486,0.293500166186627,26.550467562377378,0.0015539104604048758,0.014368611633889503
JVASP-6448,S5N6,5,2,16,0.03433639607001915,1.115606249683597,0.41068761492419625,16.88994158275037,0.0013953864974978148,0.009001105768785106
JVASP-6448,S5N6,5,2,17,0.03332092657646868,1.1187773639288017,0.41068761492419625,16.809775791309384,0.0013953864974978148,0.009001105768785106
JVASP-6448,S5N6,5,2,18,0.2749819879695732,2.360932963729016,0.18233348342734512,23.486873460880975,0.0025033394641582355,0.022520058441122672
JVASP-6448,S5N6,5,2,19,0.27186670337912844,2.3420341416835653,0.18233348342734512,23.85632863180555,0.0025033394641582355,0.022520058441122672
JVASP-6448,S5N6,5,2,36,0.14837119069550386,0.9952002566723449,0.15080461937426737,14.901265539311897,0.0011375447883195406,0.029354668254717557
JVASP-6448,S5N6,5,2,37,0.14754367319563322,0.9893311828946793,0.15080461937426737,14.940853151443953,0.0011375447883195406,0.029354668254717557
JVASP-6448,S5N6,5,2,38,0.44619676588430757,1.079472246724016,0.6169043766054663,16.786285808149987,0.0024089762646711437,0.023847578236232424
JVASP-6448,S5N6,5,2,39,0.4457192576705995,1.0814234482220109,0.6169043766054663,16.76906185469587,0.0024089762646711437,0.023847578236232424
JVASP-6448,S5N6,5,2,40,0.23065284062054037,0.8090494159491118,0.6169043766054663,15.75182996911674,0.0020880424569134554,0.02583845377650725
JVASP-6448,S5N6,5,2,41,0.23043982513907402,0.8095783377096322,0.6169043766054663,15.82235641159499,0.0020880424569134554,0.02583845377650725
JVASP-6478,S3N2Cl2,1,2,1,0.12979083220715815,0.8153586363989656,0.15205009971750805,20.371492351883198,0.006310370300637066,0.017218104326907305
JVASP-6478,S3N2Cl2,1,2,2,0.04938860349446905,1.2697832841304084,0.15205009971750805,17.043111270418194,0.006784974221096752,0.007627224945500754
JVASP-6478,S3N2Cl2,1,2,3,0.038915645977224855,1.262157603310787,0.15205009971750805,17.118517932788077,0.006784974221096752,0.007627224945500754
JVASP-6478,S3N2Cl2,1,2,4,0.20249828378897483,0.7765652369606414,0.3247900181393,16.04819047164471,0.00438519547229208,0.04734422446565375
JVASP-6478,S3N2Cl2,1,2,5,0.20120973752255367,0.7745925084932751,0.3247900181393,16.20536723719676,0.00438519547229208,0.04734422446565375
JVASP-6478,S3N2Cl2,1,2,6,0.2603470987944281,1.163301845324363,0.2849482908612604,21.866125729843688,0.003824016740889452,0.011568316648754394
JVASP-6478,S3N2Cl2,1,2,7,0.26224359107383144,1.1673945999062039,0.2849482908612604,21.868144877499404,0.003824016740889452,0.011568316648754394
JVASP-6478,S3N2Cl2,1,2,8,0.14727786976753343,1.004803203015624,0.2849482908612604,20.93572886878176,0.002844494253462936,0.009491152242700517
JVASP-6478,S3N2Cl2,1,2,9,0.14566233222064717,1.0001337028925188,0.2849482908612604,20.90467142264804,0.002844494253462936,0.009491152242700517
JVASP-6478,S3N2Cl2,1,2,14,0.03691373246657026,0.6513531463933515,0.1676062783552963,5.244635802125744,0.0025951033160028347,0.024634622674144627
JVASP-6478,S3N2Cl2,1,2,15,0.03710932247113963,0.6516313406987496,0.1676062783552963,5.283871710106953,0.0025951033160028347,0.024634622674144627
JVASP-6478,S3N2Cl2,1,2,34,0.1476184869091186,0.6354509196867888,0.44414141304087834,3.435805928314819,0.0028983475873537987,0.05700802806044931
JVASP-6478,S3N2Cl2,1,2,35,0.14756902633232583,0.6359852298961202,0.44414141304087834,3.4316301922082544,0.0028983475873537987,0.05700802806044931
JVASP-6478,S3N2Cl2,1,2,36,0.33089130237749775,0.9569104373454925,0.44414141304087834,7.686120578513095,0.0015857622947675165,0.013180949301040875
JVASP-6478,S3N2Cl2,1,2,37,0.3297446494779004,0.957046214078727,0.44414141304087834,7.699022898950477,0.0015857622947675165,0.013180949301040875
JVASP-6484,SNCl,6,2,1,0.44944322028066175,0.5065246836445317,0.8949775189225804,18.023046621390097,0.2079784670896772,0.12654980522529835
JVASP-6484,SNCl,6,2,2,0.2505382557292517,1.001138429142535,0.15267741810754742,30.442104859402072,0.020727280135028437,0.04665359647469608
JVASP-6484,SNCl,6,2,3,0.20552622695077183,1.0098975609955798,0.15267741810754742,31.221858433469638,0.020727280135028437,0.04665359647469608
JVASP-6484,SNCl,6,2,8,0.11989892421893167,0.9291076898926691,0.6200404763491978,12.147626239050332,0.01697429682286068,0.045541981565102994
JVASP-6484,SNCl,6,2,9,0.17439470245925648,0.9320033249127491,0.6200404763491978,12.162805250891836,0.01697429682286068,0.045541981565102994
JVASP-6508,PdSCl,6,2,1,0.09295803824527482,1.0893140511484314,0.4697805157138397,32.27471474440193,0.002700931112143616,0.04061620619477799
JVASP-6508,PdSCl,6,2,106,0.029129306916090947,1.8455459806276227,0.05099037738925194,52.29364695095866,0.008240907167969259,0.0034399415557260183
JVASP-6508,PdSCl,6,2,107,0.035887496559777965,1.8348715902687343,0.05099037738925194,49.832696873704585,0.008240907167969259,0.0034399415557260183
JVASP-6508,PdSCl,6,2,124,0.2382474433145585,1.148669127289606,0.1255882348111692,55.014287507182736,0.0014838912865816811,0.00806982898055117
JVASP-6508,PdSCl,6,2,125,0.23814396322677123,1.1455067859747645,0.1255882348111692,55.034582302877034,0.0014838912865816811,0.00806982898055117
JVASP-6508,PdSCl,6,2,126,0.026170620828336988,0.6384732822083518,0.1117034980320446,11.830507343805975,0.00254129466999261,0.11646647634463539
JVASP-6508,PdSCl,6,2,127,0.027936928072240352,0.6372782757857564,0.1117034980320446,11.820152803358123,0.00254129466999261,0.11646647634463539
JVASP-6508,PdSCl,6,2,128,0.06749286035774049,0.5428374035591076,0.1117034980320446,20.754803592555536,0.0012331144950697096,0.10452933551645945
JVASP-6508,PdSCl,6,2,129,0.06532739758860728,0.5425686010633997,0.1117034980320446,20.786649930483133,0.0012331144950697096,0.10452933551645945
JVASP-6508,PdSCl,6,2,130,0.02447891844338268,0.6724201482694916,0.5599129559442632,19.25814753964244,0.00028370711162535784,0.0069363761365868835
JVASP-6508,PdSCl,6,2,131,0.023671968587395287,0.67292440474692,0.5599129559442632,19.274587418906425,0.00028370711162535784,0.0069363761365868835
JVASP-6766,HfFeCl6,149,2,39,0.0912732907987781,1.5740165886745348,0.8159247935816474,11.676818700989351,0.040562502319818595,0.020579775616450833
JVASP-6766,HfFeCl6,149,2,40,0.05401230035960314,1.539123120314874,0.8159247935816474,12.315637688109664,0.040562502319818595,0.020579775616450833
JVASP-6766,HfFeCl6,149,2,41,0.09067772344670022,0.4965269150483491,0.15088197352525556,4.8609449093598265,0.09369890580134936,0.14156035517524457
JVASP-6766,HfFeCl6,149,2,42,0.08756182140422286,0.49303102849658587,0.15088197352525556,4.7330306241385145,0.09369890580134936,0.14156035517524457
JVASP-6766,HfFeCl6,149,2,44,0.0350554577854818,0.6065860607380089,0.19141514580460894,6.6151777835404495,0.032902980511158315,0.023569578608134273
JVASP-6766,HfFeCl6,149,2,45,0.04803443764833215,0.6182285321863443,0.19141514580460894,6.501335856997483,0.032902980511158315,0.023569578608134273
JVASP-6766,HfFeCl6,149,2,58,0.31321906522491405,0.04394864643925926,0.6120076447192664,1.6516513969692566,0.06816355468995375,0.056358382754183006
JVASP-6775,P3Se4I2,2,2,14,0.07642412796019826,0.020145029629346427,0.106423022450846,24.98149480617359,0.0631239030238456,0.8205906912620461
JVASP-6775,P3Se4I2,2,2,15,0.07048624581104512,0.015587221507605224,0.106423022450846,27.11039225096255,0.0631239030238456,0.8205906912620461
JVASP-6775,P3Se4I2,2,2,20,0.03990112360324005,0.6516101103388134,0.13178429627099142,5.676012100877225,0.035892677690588674,0.00844421357967396
JVASP-6775,P3Se4I2,2,2,21,0.02014670070251867,0.6513275453369574,0.13178429627099142,5.725422517676156,0.035892677690588674,0.00844421357967396
JVASP-6775,P3Se4I2,2,2,22,0.04665909921596523,0.687406873770557,0.13178429627099142,5.880956261140231,0.03847736455519983,0.009502442842521705
JVASP-6775,P3Se4I2,2,2,23,0.015438705017805532,0.6871730237378145,0.13178429627099142,5.8899287357806065,0.03847736455519983,0.009502442842521705
JVASP-6775,P3Se4I2,2,2,104,0.06380004644955362,0.11165493936573581,0.13246650097673562,18.71285329241595,0.1882204734457549,0.3297710663727584
JVASP-6775,P3Se4I2,2,2,105,0.14350537978007516,0.09663803913789526,0.13246650097673562,19.92075359877164,0.1882204734457549,0.3297710663727584
JVASP-6775,P3Se4I2,2,2,106,0.07975007322806871,0.18817237050567004,0.13246650097673562,16.418585799299827,0.14859828395587907,0.09384807450718996
JVASP-6775,P3Se4I2,2,2,107,0.1641554712293627,0.1899390244322529,0.13246650097673562,17.491494390684608,0.14859828395587907,0.09384807450718996
JVASP-6796,Ta3SeI7,156,2,6,0.14837280085800586,1.3728587934187777,0.05288698035909967,25.510530869608292,0.017276390679085544,0.03119821608472295
JVASP-6796,Ta3SeI7,156,2,7,0.17632502832702457,1.2639331622826016,0.05288698035909967,25.181078790314128,0.017276390679085544,0.03119821608472295
JVASP-6796,Ta3SeI7,156,2,70,0.12940136578252126,1.6360923211456422,0.6088012654822235,21.2756305840331,0.0332015247743462,0.018997699329534223
JVASP-6796,Ta3SeI7,156,2,71,0.1273761581822801,1.6782520265416918,0.6088012654822235,21.217539679820007,0.0332015247743462,0.018997699329534223
JVASP-6799,Ta3TeI7,156,2,6,0.0869450897594568,1.8224299956653085,0.09970670859283004,20.817068312330278,0.0149867143154688,0.004923720510549225
JVASP-6799,Ta3TeI7,156,2,7,0.11623166969612697,1.7386632870573506,0.09970670859283004,21.308541799257803,0.0149867143154688,0.004923720510549225
JVASP-6799,Ta3TeI7,156,2,8,0.033932782092316316,0.8221130072588956,0.14488513818023563,12.498300431035872,0.005763886491034,0.0247282579408964
JVASP-6799,Ta3TeI7,156,2,9,0.039139755583491365,0.8348587304556279,0.14488513818023563,12.436351126823759,0.005763886491034,0.0247282579408964
JVASP-6799,Ta3TeI7,156,2,14,0.0879939600328683,0.6322715634540946,1.724434508830086,3.821666321650723,0.006185435452738404,0.05720789197849722
JVASP-6799,Ta3TeI7,156,2,15,0.08099818549941418,0.6323490823620467,1.724434508830086,3.8304667735880584,0.006185435452738404,0.05720789197849722
JVASP-6799,Ta3TeI7,156,2,70,0.12551661370307565,1.2794718070960647,0.5741563744913661,23.62662921092242,0.035569882864308386,0.044201897545189835
JVASP-6799,Ta3TeI7,156,2,71,0.12248901013981106,1.3110837108843487,0.5741563744913661,23.806812394283085,0.035569882864308386,0.044201897545189835
JVASP-6829,CrBrO,59,2,48,0.3202067013590093,1.6268345464773317,1.1716516611819165,2.1551035116983703,0.08691785073080684,0.0010660454055679272
JVASP-6829,CrBrO,59,2,49,0.3650177880308214,1.6300238109522263,1.1716516611819165,2.2279176033383226,0.08691785073080684,0.0010660454055679272
JVASP-6943,CrCl3,12,2,72,0.1547827564540043,3.1596104902253765,0.13265357170575154,21.161813185626617,0.023167431921284894,0.0012576984476639355
JVASP-6943,CrCl3,12,2,73,0.16236425199476123,3.175785405502383,0.13265357170575154,21.459811236357755,0.023167431921284894,0.0012576984476639355
JVASP-76869,Y2TlCu,71,3,1,0.04774251668076168,0.008546504229423484,2.247800529917053,2.5561607483005604,0.3713011394203988,0.9574579744881481
JVASP-76869,Y2TlCu,71,3,2,0.25562856588979166,0.21228714347323693,0.3343651552586282,5.578348394608013,0.0826880957430005,0.43476097299774225
JVASP-76869,Y2TlCu,71,3,3,0.19384708138361617,0.04000667081469522,0.3343651552586282,5.260057801733378,0.0826880957430005,0.43476097299774225
JVASP-76869,Y2TlCu,71,3,4,0.020689672908835277,0.046055981624066836,0.052786588488122455,5.394011564963316,0.014914189999883412,0.6336962078857762
JVASP-76869,Y2TlCu,71,3,5,0.01571698993461368,0.06185308052527563,0.052786588488122455,5.47414738348952,0.014914189999883412,0.6336962078857762
JVASP-76891,Y2InCu,12,3,1,0.29680345257102925,0.20557337660721323,0.7850922558371645,1.638362884874523,0.664968697374843,0.47778895941398036
JVASP-76891,Y2InCu,12,3,2,0.3469230314913867,0.23627553915459332,0.23657294414394858,5.088971266566446,0.14409570204159075,0.43581863914315444
JVASP-76891,Y2InCu,12,3,3,0.26302601244377755,0.17727022527919342,0.23657294414394858,4.9315242759644935,0.14409570204159075,0.43581863914315444
JVASP-76930,Li2MgGa,71,3,1,0.023763566491131094,0.000556046472031114,3.301823365335273,1.2339469574321558,0.11729315996220885,0.885256750130995
JVASP-76930,Li2MgGa,71,3,1,0.023763566491131094,0.000556046472031114,0.09111398123625136,1.2339469574321558,0.11729315996220885,0.885256750130995
JVASP-76930,Li2MgGa,71,3,2,0.027844212681456426,0.00998622364450888,0.09111398123625136,2.1842956782314498,0.36364099177539494,0.9614225387942141
JVASP-76930,Li2MgGa,71,3,2,0.027844212681456426,0.00998622364450888,1.140590096674881,2.1842956782314498,0.36364099177539494,0.9614225387942141
JVASP-76930,Li2MgGa,71,3,3,0.033223596935716415,0.018102232757621073,1.140590096674881,1.0813782771746705,0.36364099177539494,0.9614225387942141
JVASP-76930,Li2MgGa,71,3,4,0.2397541772546039,0.5562609097644604,0.2505969309073275,5.778971581343499,0.06114061339298455,0.07369682248786551
