jid,formula,band,norb,dim,M_naive,M_min,ratio,centres,status
JVASP-6382,Nb3TeCl7,1,86,2,4.634283684138785,4.638470309653288,1.000903402942041,minus,OK
JVASP-6382,Nb3TeCl7,50,86,2,3.171854539492477,3.2086316757672786,1.011594836969001,minus,OK
JVASP-6382,Nb3TeCl7,51,86,2,3.1797285153522674,3.215102548061772,1.011124859414479,minus,OK
JVASP-6382,Nb3TeCl7,56,86,2,0.8919622385169281,0.942266471176366,1.0563972671568238,minus,OK
JVASP-6382,Nb3TeCl7,57,86,2,0.8961504645300677,0.9508320768373224,1.0610183384058491,minus,OK
JVASP-6394,TaI2Cl2,0,80,2,2.737925158485417,2.7092198459230956,0.9895156693844032,minus,OK
JVASP-6394,TaI2Cl2,1,80,2,2.738709362213017,2.7092807521912587,0.989254569897852,minus,OK
JVASP-6394,TaI2Cl2,2,80,2,0.08861908466973784,0.07841121515306192,0.8848118376000135,minus,OK
JVASP-6394,TaI2Cl2,3,80,2,0.088371399384617,0.07827466925276898,0.8857466306728466,minus,OK
JVASP-6394,TaI2Cl2,4,80,2,1.1270130207867173,1.1083007712511015,0.9833965986279789,minus,OK
JVASP-6394,TaI2Cl2,5,80,2,1.126920052462561,1.1082691066581767,0.9834496282468058,minus,OK
JVASP-6394,TaI2Cl2,6,80,2,0.14153310821402687,0.14018397600819105,0.9904677271427145,minus,OK
JVASP-6394,TaI2Cl2,7,80,2,0.14137164622874243,0.14010543394538455,0.9910433788023582,minus,OK
JVASP-6394,TaI2Cl2,56,80,2,1.9786775300635546,1.8166218005198966,0.9180989690935375,minus,OK
JVASP-6394,TaI2Cl2,57,80,2,1.9786933180179558,1.8167353182475554,0.9181490136467269,minus,OK
JVASP-6394,TaI2Cl2,58,80,2,1.9127608597060535,1.7326750788882248,0.9058503419787126,minus,OK
JVASP-6394,TaI2Cl2,59,80,2,1.9127226833764048,1.7326754660041868,0.9058686243766438,minus,OK
JVASP-6397,CrI2,38,56,2,3.3206136079503064,3.1711351491850728,0.9549846876470819,minus,OK
JVASP-6397,CrI2,39,56,2,3.294486955544447,3.1456201146744984,0.9548133463939161,minus,OK
JVASP-6418,AlBr3,0,64,2,0.0019221869422071458,0.01711979198204194,8.906413630291436,minus,OK
JVASP-6418,AlBr3,1,64,2,0.0019018225128949568,0.016995272939961822,8.936308632760685,minus,OK
JVASP-6418,AlBr3,2,64,2,0.0028503953778948724,0.012778558436113523,4.483082780449561,minus,OK
JVASP-6418,AlBr3,3,64,2,0.0028165259328462424,0.012761829716445825,4.531053510858091,minus,OK
JVASP-6418,AlBr3,16,64,2,0.09991506284848536,0.1248065790604192,1.2491267632957423,minus,OK
JVASP-6418,AlBr3,17,64,2,0.09993352660670607,0.12484450509028658,1.2492754867104714,minus,OK
JVASP-6418,AlBr3,52,64,2,0.3667953122437248,0.4384459448241563,1.195342279982089,minus,OK
JVASP-6418,AlBr3,53,64,2,0.3666425775270171,0.4383349318923454,1.1955374491661308,minus,OK
JVASP-6448,S5N6,0,66,2,1.163014109112566,1.1851651308130813,1.019046219239264,minus,OK
JVASP-6448,S5N6,1,66,2,1.1637394111957504,1.184429926876406,1.0177793374372326,minus,OK
JVASP-6448,S5N6,2,66,2,5.164501340230384,5.122398557458922,0.9918476576928174,minus,OK
JVASP-6448,S5N6,3,66,2,5.156406147194056,5.122105851410344,0.9933480228662018,minus,OK
JVASP-6448,S5N6,4,66,2,0.8821461734476321,0.7945877216397541,0.9007438285815158,minus,OK
JVASP-6448,S5N6,5,66,2,0.8822230662254015,0.795762416566163,0.9019968384762812,minus,OK
JVASP-6448,S5N6,6,66,2,1.8710113341674894,1.4656273447331647,0.7833342951849614,minus,OK
JVASP-6448,S5N6,7,66,2,1.891090584883914,1.4906276500551043,0.7882370426727113,minus,OK
JVASP-6448,S5N6,12,66,2,1.0062004278214949,0.9779313871848029,0.971905159394638,minus,OK
JVASP-6448,S5N6,13,66,2,1.0144244442564774,0.9794458175109011,0.9655187461780715,minus,OK
JVASP-6448,S5N6,14,66,2,0.7349715905484768,0.7759674917815783,1.055778892354884,minus,OK
JVASP-6448,S5N6,15,66,2,0.7350802282206486,0.7760613697789575,1.055750569781354,minus,OK
JVASP-6448,S5N6,16,66,2,1.115606249683597,1.1304281455355651,1.0132859562737049,minus,OK
JVASP-6448,S5N6,17,66,2,1.1187773639288017,1.1297479143487417,1.0098058387429423,minus,OK
JVASP-6448,S5N6,18,66,2,2.360932963729016,2.198357555898145,0.9311393375718349,minus,OK
JVASP-6448,S5N6,19,66,2,2.3420341416835653,2.1990338696303358,0.9389418499465452,minus,OK
JVASP-6448,S5N6,36,66,2,0.9952002566723449,1.0013033618038585,1.006132539748252,minus,OK
JVASP-6448,S5N6,37,66,2,0.9893311828946793,1.0003006592193184,1.0110877697118004,minus,OK
JVASP-6448,S5N6,38,66,2,1.079472246724016,0.703830289811183,0.6520133259073294,minus,OK
JVASP-6448,S5N6,39,66,2,1.0814234482220109,0.7049113721477227,0.6518365893643985,minus,OK
JVASP-6448,S5N6,40,66,2,0.8090494159491118,0.7606005516019001,0.9401163100891984,minus,OK
JVASP-6448,S5N6,41,66,2,0.8095783377096322,0.7594779274270407,0.9381154263288097,minus,OK
JVASP-6478,S3N2Cl2,0,42,2,0.8059181129345243,0.8510889998294532,1.0560489783886997,minus,OK
JVASP-6478,S3N2Cl2,1,42,2,0.8153586363989656,0.8635475240294072,1.0591014622022867,minus,OK
JVASP-6478,S3N2Cl2,2,42,2,1.2697832841304084,1.307593480264477,1.0297768891799222,minus,OK
JVASP-6478,S3N2Cl2,3,42,2,1.262157603310787,1.2972283035652679,1.027786308272823,minus,OK
JVASP-6478,S3N2Cl2,4,42,2,0.7765652369606414,0.8086128970822517,1.041268471206669,minus,OK
JVASP-6478,S3N2Cl2,5,42,2,0.7745925084932751,0.80703024828476,1.0418771669436646,minus,OK
JVASP-6478,S3N2Cl2,6,42,2,1.163301845324363,1.2064381372609145,1.0370809107798877,minus,OK
JVASP-6478,S3N2Cl2,7,42,2,1.1673945999062039,1.2109814699479395,1.037336878246,minus,OK
JVASP-6478,S3N2Cl2,8,42,2,1.004803203015624,1.0107984051780927,1.0059665436420544,minus,OK
JVASP-6478,S3N2Cl2,9,42,2,1.0001337028925188,1.0055129838857029,1.0053785618639053,minus,OK
JVASP-6478,S3N2Cl2,14,42,2,0.6513531463933515,0.660113507061874,1.0134494793139943,minus,OK
JVASP-6478,S3N2Cl2,15,42,2,0.6516313406987496,0.660632816575697,1.0138137552857647,minus,OK
JVASP-6478,S3N2Cl2,34,42,2,0.6354509196867888,0.6343022996255882,0.9981924330808006,minus,OK
JVASP-6478,S3N2Cl2,35,42,2,0.6359852298961202,0.634928184566883,0.99833794044335,minus,OK
JVASP-6478,S3N2Cl2,36,42,2,0.9569104373454925,0.8683444928284547,0.9074459415839132,minus,OK
JVASP-6478,S3N2Cl2,37,42,2,0.957046214078727,0.8682352431876776,0.9072030487299501,minus,OK
JVASP-6484,SNCl,0,54,2,0.4621596079186257,0.08634465825139057,0.18682865566779175,minus,OK
JVASP-6484,SNCl,1,54,2,0.5065246836445317,0.10237529754939187,0.20211314641723696,minus,OK
JVASP-6484,SNCl,2,54,2,1.001138429142535,0.5621310776542776,0.5614918589587429,minus,OK
JVASP-6484,SNCl,3,54,2,1.0098975609955798,0.5746198032156357,0.5689882077239224,minus,OK
JVASP-6484,SNCl,8,54,2,0.9291076898926691,0.4895265072861509,0.5268781139274621,minus,OK
JVASP-6484,SNCl,9,54,2,0.9320033249127491,0.4945191916879925,0.5305980981712567,minus,OK
JVASP-6508,PdSCl,0,144,2,1.086521161837612,0.9414969280602643,0.8665242437321045,minus,OK
JVASP-6508,PdSCl,1,144,2,1.0893140511484316,0.9429853426339598,0.8656689424319812,minus,OK
JVASP-6508,PdSCl,106,144,2,1.8455459806276224,1.8164256163359274,0.9842212740309012,minus,OK
JVASP-6508,PdSCl,107,144,2,1.8348715902687345,1.8169582822454196,0.9902372961038155,minus,OK
JVASP-6508,PdSCl,124,144,2,1.1486691272896057,1.022911703382047,0.8905190181229165,minus,OK
JVASP-6508,PdSCl,125,144,2,1.1455067859747645,1.021667932684835,0.8918916458582571,minus,OK
JVASP-6508,PdSCl,126,144,2,0.638473282208352,0.5585300820768185,0.8747900619192305,minus,OK
JVASP-6508,PdSCl,127,144,2,0.637278275785756,0.5576808887412806,0.8750979123737855,minus,OK
JVASP-6508,PdSCl,128,144,2,0.5428374035591075,0.3269165203512814,0.6022365411960502,minus,OK
JVASP-6508,PdSCl,129,144,2,0.5425686010634,0.32672257203057775,0.6021774415073453,minus,OK
JVASP-6508,PdSCl,130,144,2,0.6724201482694915,0.4961989609231302,0.7379299418676318,minus,OK
JVASP-6508,PdSCl,131,144,2,0.6729244047469202,0.49637650460502614,0.7376408124055304,minus,OK
JVASP-6766,HfFeCl6,39,60,2,1.5740165886745348,1.356605379455683,0.8618748933250241,minus,OK
JVASP-6766,HfFeCl6,40,60,2,1.539123120314874,1.326439205602108,0.8618148789362249,minus,OK
JVASP-6766,HfFeCl6,41,60,2,0.4965269150483491,0.4319170633796743,0.8698764362806325,minus,OK
JVASP-6766,HfFeCl6,42,60,2,0.49303102849658587,0.43673162004074695,0.885809603854925,minus,OK
JVASP-6766,HfFeCl6,44,60,2,0.6065860607380089,0.4919276143181075,0.8109774460026313,minus,OK
JVASP-6766,HfFeCl6,45,60,2,0.6182285321863443,0.5049917382451943,0.8168366743917627,minus,OK
JVASP-6766,HfFeCl6,58,60,2,0.04394864643925926,0.06023997731032664,1.370690162064112,minus,OK
JVASP-6766,HfFeCl6,59,60,2,0.11224729831423057,0.10828700632180285,0.9647181531145536,minus,OK
JVASP-6775,P3Se4I2,14,144,2,0.020145029629346518,0.1099658581649326,5.458709179793833,minus,OK
JVASP-6775,P3Se4I2,15,144,2,0.015587221507604821,0.10351615005537367,6.641090588522744,minus,OK
JVASP-6775,P3Se4I2,20,144,2,0.6516101103388133,0.4568868626434502,0.70116601230433,minus,OK
JVASP-6775,P3Se4I2,21,144,2,0.651327545336957,0.4580730133863785,0.7032913265619675,minus,OK
JVASP-6775,P3Se4I2,22,144,2,0.6874068737705568,0.5924230003693512,0.8618229217287267,minus,OK
JVASP-6775,P3Se4I2,23,144,2,0.6871730237378145,0.593830084604403,0.8641638482464268,minus,OK
JVASP-6775,P3Se4I2,104,144,2,0.1116549393657359,0.22654469284740458,2.028971527227621,minus,OK
JVASP-6775,P3Se4I2,105,144,2,0.09663803913789507,0.23402520157068735,2.421667530285371,minus,OK
JVASP-6775,P3Se4I2,106,144,2,0.1881723705056702,0.31520869671353247,1.6751061586059697,minus,OK
JVASP-6775,P3Se4I2,107,144,2,0.18993902443225277,0.33257719992461304,1.7509682431965754,minus,OK
JVASP-6796,Ta3SeI7,6,100,2,1.3728587934187777,1.2058662933551272,0.8783614885491643,minus,OK
JVASP-6796,Ta3SeI7,7,100,2,1.2639331622826016,1.1287413488668845,0.8930387955233589,minus,OK
JVASP-6796,Ta3SeI7,70,100,2,1.6360923211456422,1.280926902604889,0.7829184735174018,minus,OK
JVASP-6796,Ta3SeI7,71,100,2,1.6782520265416918,1.2955112091849652,0.7719407983403865,minus,OK
JVASP-6799,Ta3TeI7,6,100,2,1.8224299956653083,1.6658016208593531,0.914055203668454,minus,OK
JVASP-6799,Ta3TeI7,7,100,2,1.7386632870573506,1.5907995309897727,0.9149554964619779,minus,OK
JVASP-6799,Ta3TeI7,8,100,2,0.8221130072588955,0.8546936152421437,1.0396303278205987,minus,OK
JVASP-6799,Ta3TeI7,9,100,2,0.8348587304556279,0.8785245679907111,1.0523032651419388,minus,OK
JVASP-6799,Ta3TeI7,14,100,2,0.6322715634540946,0.6009946820445543,0.9505325192253231,minus,OK
JVASP-6799,Ta3TeI7,15,100,2,0.6323490823620468,0.6005881422126091,0.9497730904727507,minus,OK
JVASP-6799,Ta3TeI7,70,100,2,1.2794718070960647,0.915082916999564,0.7152036582005423,minus,OK
JVASP-6799,Ta3TeI7,71,100,2,1.3110837108843487,0.9247939365082932,0.7053660485832012,minus,OK
JVASP-6829,CrBrO,48,52,2,1.6268345464773317,1.540672120799936,0.9470367617506233,minus,OK
JVASP-6829,CrBrO,49,52,2,1.6300238109522263,1.54381132776208,0.9471096786372816,minus,OK
JVASP-6943,CrCl3,72,120,2,3.159610490225377,3.0148777366437916,0.9541928493941475,minus,OK
JVASP-6943,CrCl3,73,120,2,3.175785405502383,3.0378044978168215,0.9565521941606964,minus,OK
JVASP-76869,Y2TlCu,0,44,3,0.010151081136021829,0.0128726662899043,1.2681079106170017,minus,OK
JVASP-76869,Y2TlCu,1,44,3,0.008546504229423484,0.008680179801436573,1.0156409648231235,minus,OK
JVASP-76869,Y2TlCu,2,44,3,0.21228714347323693,0.03280157315204892,0.15451511860483544,minus,OK
JVASP-76869,Y2TlCu,3,44,3,0.04000667081469522,0.02245679749458701,0.5613263247672735,minus,OK
JVASP-76869,Y2TlCu,4,44,3,0.046055981624066836,0.011904921362002911,0.2584880604473301,minus,OK
JVASP-76869,Y2TlCu,5,44,3,0.06185308052527563,0.01278843922191599,0.20675508985668262,minus,OK
JVASP-76891,Y2InCu,0,44,3,0.18631502204016492,0.04131976705418265,0.22177367450959015,minus,OK
JVASP-76891,Y2InCu,1,44,3,0.20557337660721323,0.0489323473508339,0.23802862101315966,minus,OK
JVASP-76891,Y2InCu,2,44,3,0.23627553915459332,0.05005040909857449,0.21183068411422346,minus,OK
JVASP-76891,Y2InCu,3,44,3,0.17727022527919342,0.04659423183828193,0.2628429662392424,minus,OK
JVASP-76930,Li2MgGa,0,20,3,0.0004244127870228336,0.0008753229075326284,2.062432929207516,minus,OK
JVASP-76930,Li2MgGa,1,20,3,0.000556046472031114,0.0016684745643019434,3.000602734169641,minus,OK
JVASP-76930,Li2MgGa,2,20,3,0.00998622364450888,0.011895784170325607,1.1912194833396044,minus,OK
JVASP-76930,Li2MgGa,3,20,3,0.018102232757621073,0.004100347771405396,0.22651060928819083,minus,OK
JVASP-76930,Li2MgGa,4,20,3,0.5562609097644604,0.5261516478283785,0.9458720513925181,minus,OK
JVASP-76930,Li2MgGa,5,20,3,0.5773447674366888,0.5799657887233538,1.0045397852972702,minus,OK
JVASP-77062,Li2InSb,0,20,3,0.006266181695951551,0.0003958829793360604,0.06317770510737537,minus,OK
JVASP-77062,Li2InSb,1,20,3,0.0052194017778535665,0.0003579884768032243,0.06858802829132728,minus,OK
JVASP-77062,Li2InSb,2,20,3,0.04002037058493275,0.0016576549389548626,0.041420279590788006,minus,OK
JVASP-77062,Li2InSb,3,20,3,0.030290609726213967,0.0013192486897979094,0.04355305824881468,minus,OK
JVASP-77062,Li2InSb,4,20,3,0.12869714260798615,0.009470931937529107,0.07359084860475681,minus,OK
JVASP-77062,Li2InSb,5,20,3,0.08465810299289937,0.008358328322473678,0.09873039941817177,minus,OK
JVASP-77062,Li2InSb,6,20,3,0.09325524681877571,0.012692281137216472,0.136102595512739,minus,OK
JVASP-77062,Li2InSb,7,20,3,0.017223427466029624,0.003814235043026653,0.2214562142494346,minus,OK
JVASP-77062,Li2InSb,8,20,3,0.31457660082809813,0.034552682968504805,0.10983869390650032,minus,OK
JVASP-77062,Li2InSb,9,20,3,0.30061712596032175,0.072259480806744,0.24037047315887614,minus,OK
JVASP-77062,Li2InSb,10,20,3,0.15626913597207437,0.07681093694171114,0.4915297986637452,minus,OK
JVASP-77062,Li2InSb,11,20,3,0.04743730368156878,0.02746496938989131,0.5789740828073774,minus,OK
JVASP-79710,Na2HgBi,0,42,3,0.003964173633765227,0.0003232791085114307,0.08155018886102013,minus,OK
JVASP-79710,Na2HgBi,1,42,3,0.004507055983417179,0.0003905780048902633,0.08665923084321958,minus,OK
JVASP-79710,Na2HgBi,12,42,3,0.03335002315272354,0.005470234176077761,0.1640248989041866,minus,OK
JVASP-79710,Na2HgBi,13,42,3,0.02541216117556813,0.005613356387088619,0.22089252261178938,minus,OK
JVASP-79710,Na2HgBi,14,42,3,0.13746603761407092,0.014407144996341178,0.10480512311548924,minus,OK
JVASP-79710,Na2HgBi,15,42,3,0.12474484104391223,0.015328816625286484,0.12288136725342004,minus,OK
JVASP-79710,Na2HgBi,16,42,3,0.20364382042921875,0.030626766866374302,0.1503937944290304,minus,OK
JVASP-79710,Na2HgBi,17,42,3,0.22443468377904652,0.053232494516014583,0.2371847952361115,minus,OK
JVASP-79710,Na2HgBi,18,42,3,0.474721890941082,0.19481827973460802,0.41038402368258814,minus,OK
JVASP-79710,Na2HgBi,22,42,3,0.41364323716478835,0.04222562879151968,0.10208224140431846,minus,OK
JVASP-79710,Na2HgBi,23,42,3,0.32513358119153246,0.04236216754532301,0.1302915785877188,minus,OK
JVASP-80997,ZnNiPd2,0,54,3,0.0014659823018496978,0.0033141172781570617,2.2606802783195175,minus,OK
JVASP-80997,ZnNiPd2,1,54,3,0.0006617596549482718,0.0024115950041589036,3.6442158208442192,minus,OK
JVASP-80997,ZnNiPd2,2,54,3,0.003544538977642596,0.0036659256119405312,1.034246099440178,minus,OK
JVASP-80997,ZnNiPd2,3,54,3,0.0035493781480665054,0.0036818535319379326,1.0373235474905913,minus,OK
JVASP-80997,ZnNiPd2,4,54,3,0.0005833911830350517,0.0017192123186468278,2.9469288680414167,minus,OK
JVASP-80997,ZnNiPd2,5,54,3,0.0011962359882708312,0.0019832826165058805,1.6579359223030328,minus,OK
JVASP-81240,Li2MgGa,0,20,3,0.00043436161062188484,0.0008732626937946154,2.0104509064333436,minus,OK
JVASP-81240,Li2MgGa,1,20,3,0.0005920475963605194,0.0011751682396919892,1.9849218997189988,minus,OK
JVASP-81240,Li2MgGa,2,20,3,0.01225187925967073,0.010235437819268792,0.8354177838628055,minus,OK
JVASP-81240,Li2MgGa,3,20,3,0.018263421569714985,0.004121557459604521,0.22567279870706292,minus,OK
JVASP-81240,Li2MgGa,4,20,3,0.5566384966074329,0.5262546606716637,0.9454154965548541,minus,OK
JVASP-81240,Li2MgGa,5,20,3,0.5773445094437268,0.5797161132551661,1.0041077792767517,minus,OK
JVASP-81597,LiPbAu2,0,34,3,0.04443007337548818,0.01776996272331963,0.39995348585499335,minus,OK
JVASP-81597,LiPbAu2,1,34,3,0.045259227567874,0.018299963664609252,0.4043366325058312,minus,OK
JVASP-81597,LiPbAu2,2,34,3,0.46035603765481203,0.06729199680000995,0.1461738117801496,minus,OK
JVASP-81597,LiPbAu2,3,34,3,0.45866454001914236,0.06653941702793599,0.14507207604311195,minus,OK
JVASP-81597,LiPbAu2,8,34,3,0.5379096586122907,0.120471106172495,0.22396159697762,minus,OK
JVASP-81597,LiPbAu2,9,34,3,0.5378642880286943,0.12018348432785898,0.22344574087329508,minus,OK
JVASP-81597,LiPbAu2,10,34,3,0.46386606842374,0.05896588437462878,0.12711833951338655,minus,OK
JVASP-81597,LiPbAu2,11,34,3,0.46839172194964923,0.06011325429924528,0.1283397026083806,minus,OK
JVASP-81597,LiPbAu2,24,34,3,0.547242972482492,0.12784069226960126,0.23360865044948803,minus,OK
JVASP-81597,LiPbAu2,25,34,3,0.5396623862333458,0.12663378993429605,0.2346537264124622,minus,OK
JVASP-81597,LiPbAu2,26,34,3,0.15460390374274016,0.01918756320923054,0.1241078830788032,minus,OK
JVASP-81597,LiPbAu2,27,34,3,0.17115755374353178,0.03572937495434663,0.20875137657017886,minus,OK
JVASP-81634,Si2TcIr,0,40,3,0.0691658437311555,0.10405725864124332,1.5044601934693251,minus,OK
JVASP-81634,Si2TcIr,1,40,3,0.03569228794638123,0.07651730896069904,2.143805100856724,minus,OK
JVASP-8367,Ca3BiN,0,50,3,2.699733524314942,2.658392099590179,0.9846868498863223,minus,OK
JVASP-8367,Ca3BiN,1,50,3,2.6996473229860802,2.6583366287680046,0.9846977440844451,minus,OK
JVASP-8385,YCoF5,35,54,3,0.03628855774546749,0.01225488405749698,0.3377065614856969,minus,OK
JVASP-8385,YCoF5,36,54,3,0.13266311582503842,0.020028389508802126,0.15097180089766918,minus,OK
JVASP-8385,YCoF5,37,54,3,0.12973052834401788,0.03481953219071855,0.26839890837709784,minus,OK
JVASP-8385,YCoF5,38,54,3,0.0997678857947408,0.038711222111173026,0.388012854064245,minus,OK
JVASP-8659,Rb2SnI6,12,80,3,1.4762973064026492,1.2662034548747438,0.8576886575510666,minus,OK
JVASP-8659,Rb2SnI6,13,80,3,1.4765873486680081,1.2669241918359189,0.8580082939074204,minus,OK
JVASP-949,O,46,48,3,0.9998957499869889,0.39109620651409593,0.3911369825496158,minus,OK
JVASP-949,O,47,48,3,0.9997999599019043,0.39211781687580194,0.39219627185649686,minus,OK
