jid,formula,spg_number,spg_symbol,dimensionality,icsd,mp_id,num_wann,num_bands,optb88vdw_bandgap,zip,zip_bytes,n_files_in_zip,has_hr_dat,hr_dat_name,hr_dat_bytes,has_win,has_wout,has_eig,has_poscar,figshare_article,error,metadata_source
JVASP-18847,TbSnAu,186,P6_3mc,3D,54999,mp-31413,72,100,0.0,JVASP-18847.zip,9701240,12,True,wannier90_hr.dat,53137100,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18848,DySnAu,186,P6_3mc,3D,55000,mp-31414,72,94,0.0,JVASP-18848.zip,9300390,12,True,wannier90_hr.dat,50545049,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18860,Li2InIr,216,F-43m,3D,107089,mp-31443,24,58,0.0,JVASP-18860.zip,1991841,12,True,wannier90_hr.dat,6769252,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18863,ZrNiBi,216,F-43m,3D,107121,mp-31452,32,50,0.0,JVASP-18863.zip,5517142,12,True,wannier90_hr.dat,27599592,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18884,Ag2Se,64,Cmce,3D,,mp-32758,64,112,0.0,JVASP-18884.zip,9351169,12,True,wannier90_hr.dat,55502235,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18886,Ag2Te,64,Cmce,3D,,mp-32811,64,112,0.0,JVASP-18886.zip,9451799,12,True,wannier90_hr.dat,55502235,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18913,HgPt,123,P4/mmm,3D,"104337,639151",mp-623,60,80,0.0,JVASP-18913.zip,12633500,12,True,wannier90_hr.dat,79382296,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18935,ZrW2,227,Fd-3m,3D,"653443,653444,653445,653446,653447,151401,106218,106217,653435,653438",mp-675,72,80,0.0,JVASP-18935.zip,11170286,12,True,wannier90_hr.dat,59876432,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18945,SmP,225,Fm-3m,3D,"648152,44127",mp-710,24,45,0.0,JVASP-18945.zip,4058646,12,True,wannier90_hr.dat,15583603,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-18948,SnPd3,221,Pm-3m,3D,"648912,648916,648921,105688,105689,105690",mp-718,44,70,0.0,JVASP-18948.zip,6137269,12,True,wannier90_hr.dat,33204199,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-19151,YCu3Sb4O12,204,Im-3,3D,,,152,262,0.025,JVASP-19151.zip,5627416,12,True,wannier90_hr.dat,31190598,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-19510,NbSe2,164,P-3m1,2D,,mp-10228,28,42,0.0,JVASP-19510.zip,1647979,12,True,wannier90_hr.dat,6625718,True,True,True,True,JARVIS-DFT Wannier tight binding Hamiltonians for 2D materials,,JARVIS-DFT dft_3d/dft_2d
JVASP-19513,P4S3,26,Pmc2_1,2D,,mp-1469,100,100,2.101,JVASP-19513.zip,4434057,12,True,wannier90_hr.dat,31500381,True,True,True,True,JARVIS-DFT Wannier tight binding Hamiltonians for 2D materials,,JARVIS-DFT dft_3d/dft_2d
JVASP-19517,NaMnP,129,P4/nmm,2D,,mp-20227,56,72,0.0,JVASP-19517.zip,4165966,12,True,wannier90_hr.dat,18973475,True,True,True,True,JARVIS-DFT Wannier tight binding Hamiltonians for 2D materials,,JARVIS-DFT dft_3d/dft_2d
